current_x,current_y,goal_orientation,theta,angle_error
22.351575266041426,9.156307720554235,1.5707963267948966,-1.5160257098722025,3.0868220366670993
22.351575266041426,9.156307720554235,1.5707963267948966,-1.5160257098722025,3.0868220366670993
22.351575266041426,9.156307720554235,1.5707963267948966,-1.0160238048722026,2.586820131667099
22.351575266041426,9.156307720554235,1.5707963267948966,-1.0160238048722026,2.586820131667099
22.351575266041426,9.156307720554235,1.5707963267948966,-1.0160238048722026,2.586820131667099
22.351575266041426,9.156307720554235,1.5707963267948966,-1.0160238048722026,2.586820131667099
22.351575266041426,9.156307720554235,1.5707963267948966,-0.016019989872202545,1.586816316667099
22.351575266041426,9.156307720554235,1.5707963267948966,-0.016019989872202545,1.586816316667099
22.351575266041426,9.156307720554235,1.5707963267948966,0.4839819201277975,1.086814406667099
22.351575266041426,9.156307720554235,1.5707963267948966,0.4839819201277975,1.086814406667099
22.351575266041426,9.156307720554235,1.5707963267948966,0.9839838251277975,0.5868125016670991
22.351575266041426,9.156307720554235,1.5707963267948966,0.9839838251277975,0.5868125016670991
22.351575266041426,9.156307720554235,1.5707963267948966,1.277391196773225,0.29340513002167157
22.351575266041426,9.156307720554235,1.5707963267948966,1.277391196773225,0.29340513002167157
22.351575266041426,9.156307720554235,1.5707963267948966,1.4240943207208334,0.14670200607406314
22.351575266041426,9.156307720554235,1.5707963267948966,1.4240943207208334,0.14670200607406314
22.351575266041426,9.156307720554235,1.5707963267948966,1.4974456039586967,0.07335072283619981
22.351575266041426,9.156307720554235,1.5707963267948966,1.4974456039586967,0.07335072283619981
22.351575266041426,9.156307720554235,1.5707963267948966,1.5341211051099237,0.036675221684972836
22.351575266041426,9.156307720554235,1.5707963267948966,1.5341211051099237,0.036675221684972836
22.351575266041426,9.156307720554235,1.5707963267948966,1.5524587860020835,0.018337540792813023
22.351575266041426,9.156307720554235,1.5707963267948966,1.5524587860020835,0.018337540792813023
22.351575266041426,9.156307720554235,1.5707963267948966,1.5616275913315052,0.009168735463391364
22.351575266041426,9.156307720554235,1.5707963267948966,1.5616275913315052,0.009168735463391364
22.351575266041426,9.156307720554235,1.5707963267948966,1.5662119765754856,0.004584350219410949
22.351575266041426,9.156307720554235,1.5707963267948966,1.5662119765754856,0.004584350219410949
22.351575266041426,9.156307720554235,1.5707963267948966,1.5685041604183783,0.002292166376518301
22.351575266041426,9.156307720554235,1.5707963267948966,1.5685041604183783,0.002292166376518301
