current_x,current_y,goal_x,goal_y,distance_error,theta,goal_theta,angle_error
22.375,9.165768781240631,22.37500033341348,1.1250000167638063,8.040768764476832,-1.5707924037783672,-1.570796285329523,-3.881551155826557e-06
22.375,9.165768781240631,22.37500033341348,1.1250000167638063,8.040768764476832,-1.5707924037783672,-1.570796285329523,-3.881551155826557e-06
22.375,9.165768781240631,22.37500033341348,1.1250000167638063,8.040768764476832,-1.5707924037783672,-1.570796285329523,-3.881551155826557e-06
22.375,8.167636250378864,22.37500033341348,1.1250000167638063,7.042636233615066,-1.570793956404745,-1.570796279452755,-2.3230480099556416e-06
22.375,8.167636250378864,22.37500033341348,1.1250000167638063,7.042636233615066,-1.570793956404745,-1.570796279452755,-2.3230480099556416e-06
22.375,8.167636250378864,22.37500033341348,1.1250000167638063,7.042636233615066,-1.570793956404745,-1.570796279452755,-2.3230480099556416e-06
22.375,8.167636250378864,22.37500033341348,1.1250000167638063,7.042636233615066,-1.570793956404745,-1.570796279452755,-2.3230480099556416e-06
22.375,7.1413184572980155,22.37500033341348,1.1250000167638063,6.016318440534219,-1.5707948856274987,-1.570796271376706,-1.3857492073832134e-06
22.375,7.1413184572980155,22.37500033341348,1.1250000167638063,6.016318440534219,-1.5707948856274987,-1.570796271376706,-1.3857492073832134e-06
22.375,5.1679758027102105,22.37500033341348,1.1250000167638063,4.0429757859464175,-1.5707963691520435,-1.570796244327551,1.2482449252004812e-07
22.375,5.1679758027102105,22.37500033341348,1.1250000167638063,4.0429757859464175,-1.5707963691520435,-1.570796244327551,1.2482449252004812e-07
22.374999956288445,4.167971992710211,22.37500033341348,1.1250000167638063,3.0429719759464278,-1.5707963192220564,-1.5707962028617681,1.1636028829364875e-07
22.374999956288445,4.167971992710211,22.37500033341348,1.1250000167638063,3.0429719759464278,-1.5707963192220564,-1.5707962028617681,1.1636028829364875e-07
22.37499991638453,3.255076912680398,22.37500033341348,1.1250000167638063,2.1300768959166323,-1.5707962726777631,-1.570796131013725,1.4166403805582206e-07
22.37499991638453,3.255076912680398,22.37500033341348,1.1250000167638063,2.1300768959166323,-1.5707962726777631,-1.570796131013725,1.4166403805582206e-07
22.374999964629616,2.616051409227516,22.37500033341348,1.1250000167638063,1.4910513924637552,-1.570796216011932,-1.5707960794634717,1.3654846031663226e-07
22.374999964629616,2.616051409227516,22.37500033341348,1.1250000167638063,1.4910513924637552,-1.570796216011932,-1.5707960794634717,1.3654846031663226e-07
22.37499999840112,2.1687342827434937,22.37500033341348,1.1250000167638063,1.043734265979741,-1.5707961613923391,-1.5707960058201298,1.5557220933715143e-07
22.37500005936812,1.8556128099613054,22.37500033341348,1.1250000167638063,0.7306127931975503,-1.5707960991632184,-1.5707959517051568,1.4745806153904084e-07
22.37500005936812,1.8556128099613054,22.37500033341348,1.1250000167638063,0.7306127931975503,-1.5707960991632184,-1.5707959517051568,1.4745806153904084e-07
22.37500010204495,1.6364281347197793,22.37500033341348,1.1250000167638063,0.5114281179560253,-1.5707960401797685,-1.5707958743979256,1.6578184292015408e-07
22.37500010204495,1.6364281347197793,22.37500033341348,1.1250000167638063,0.5114281179560253,-1.5707960401797685,-1.5707958743979256,1.6578184292015408e-07
22.375000150208848,1.482999114770633,22.37500033341348,1.1250000167638063,0.35799909800687346,-1.5707959738667787,-1.5707958150488204,1.5881795834005175e-07
22.375000150208848,1.482999114770633,22.37500033341348,1.1250000167638063,0.35799909800687346,-1.5707959738667787,-1.5707958150488204,1.5881795834005175e-07
22.37500018392352,1.3755989761756018,22.37500033341348,1.1250000167638063,0.25059895941184,-1.5707959103393532,-1.5707957302642472,1.8007510593776033e-07
22.37500018392352,1.3755989761756018,22.37500033341348,1.1250000167638063,0.25059895941184,-1.5707959103393532,-1.5707957302642472,1.8007510593776033e-07
22.375000216485905,1.3004190011656422,22.37500033341348,1.1250000167638063,0.17541898440187487,-1.570795838309036,-1.5707956602331938,1.7807584207218952e-07
22.375000216485905,1.3004190011656422,22.37500033341348,1.1250000167638063,0.17541898440187487,-1.570795838309036,-1.5707956602331938,1.7807584207218952e-07
22.375000239279537,1.2477931053411806,22.37500033341348,1.1250000167638063,0.12279308857741034,-1.5707957670784276,-1.5707955601886798,2.0688974777804958e-07
22.375000239279537,1.2477931053411806,22.37500033341348,1.1250000167638063,0.12279308857741034,-1.5707957670784276,-1.5707955601886798,2.0688974777804958e-07
22.375000259626493,1.210955038047078,22.37500033341348,1.1250000167638063,0.08595502128330326,-1.5707956843222124,-1.570795468357683,2.159645293708934e-07
22.375000259626493,1.210955038047078,22.37500033341348,1.1250000167638063,0.08595502128330326,-1.5707956843222124,-1.570795468357683,2.159645293708934e-07
22.375000276943343,1.1851684334154977,22.37500033341348,1.1250000167638063,0.06016841665171787,-1.5707955979360715,-1.570795388260331,2.0967574054786553e-07
22.375000276943343,1.1851684334154977,22.37500033341348,1.1250000167638063,0.06016841665171787,-1.5707955979360715,-1.570795388260331,2.0967574054786553e-07
22.375000276943343,1.1851684334154977,22.37500033341348,1.1250000167638063,0.06016841665171787,-1.5707955979360715,-1.570795388260331,2.0967574054786553e-07
22.375000276943343,1.1851684334154977,22.37500033341348,1.1250000167638063,0.06016841665171787,-1.5707955979360715,-1.570795388260331,2.0967574054786553e-07
