current_x,current_y,goal_orientation,theta,angle_error
22.375,9.155184453445019,1.5707963267948966,-1.5707914992151426,3.1415878260100394
22.375,9.155184453445019,1.5707963267948966,-1.5707914992151426,3.1415878260100394
22.375,9.155184453445019,1.5707963267948966,-1.0707895942151426,2.641585921010039
22.375,9.155184453445019,1.5707963267948966,-1.0707895942151426,2.641585921010039
22.375,9.155184453445019,1.5707963267948966,-0.5707876892151427,2.1415840160100394
22.375,9.155184453445019,1.5707963267948966,-0.5707876892151427,2.1415840160100394
22.375,9.155184453445019,1.5707963267948966,-0.07078577921514262,1.641582106010039
22.375,9.155184453445019,1.5707963267948966,-0.07078577921514262,1.641582106010039
22.375,9.155184453445019,1.5707963267948966,0.42921612578485735,1.141580201010039
22.375,9.155184453445019,1.5707963267948966,0.42921612578485735,1.141580201010039
22.375,9.155184453445019,1.5707963267948966,0.9292180357848574,0.6415782910100392
22.375,9.155184453445019,1.5707963267948966,0.9292180357848574,0.6415782910100392
22.375,9.155184453445019,1.5707963267948966,1.4292199407848574,0.1415763860100392
22.375,9.155184453445019,1.5707963267948966,1.4292199407848574,0.1415763860100392
22.375,9.155184453445019,1.5707963267948966,1.5424814822503243,0.028314844544572226
22.375,9.155184453445019,1.5707963267948966,1.5424814822503243,0.028314844544572226
22.375,9.155184453445019,1.5707963267948966,1.5651334441896283,0.00566288260526826
22.375,9.155184453445019,1.5707963267948966,1.5651334441896283,0.00566288260526826
