current_x,current_y,goal_orientation,theta,angle_error
22.375,9.170945313986973,1.5707963267948966,-1.5707909693591418,3.1415872961540385
22.375,9.170945313986973,1.5707963267948966,-1.5707909693591418,3.1415872961540385
22.375,9.170945313986973,1.5707963267948966,-1.0707890643591418,2.641585391154038
22.375,9.170945313986973,1.5707963267948966,-1.0707890643591418,2.641585391154038
22.375,9.170945313986973,1.5707963267948966,-0.5707871543591417,2.141583481154038
22.375,9.170945313986973,1.5707963267948966,-0.5707871543591417,2.141583481154038
22.375,9.170945313986973,1.5707963267948966,-0.07078524935914177,1.6415815761540382
22.375,9.170945313986973,1.5707963267948966,-0.07078524935914177,1.6415815761540382
22.375,9.170945313986973,1.5707963267948966,0.42169110473955596,1.1491052220553406
22.375,9.170945313986973,1.5707963267948966,0.42169110473955596,1.1491052220553406
22.375,9.170945313986973,1.5707963267948966,0.7664239847834271,0.8043723420114695
22.375,9.170945313986973,1.5707963267948966,0.7664239847834271,0.8043723420114695
22.375,9.170945313986973,1.5707963267948966,1.0077366091975717,0.5630597175973249
22.375,9.170945313986973,1.5707963267948966,1.0077366091975717,0.5630597175973249
22.375,9.170945313986973,1.5707963267948966,1.0077366091975717,0.5630597175973249
22.375,9.170945313986973,1.5707963267948966,1.0077366091975717,0.5630597175973249
22.375,9.170945313986973,1.5707963267948966,1.1766551680540265,0.3941411587408701
22.375,9.170945313986973,1.5707963267948966,1.1766551680540265,0.3941411587408701
22.375,9.170945313986973,1.5707963267948966,1.345573726910481,0.2252225998844155
22.375,9.170945313986973,1.5707963267948966,1.345573726910481,0.2252225998844155
22.375,9.170945313986973,1.5707963267948966,1.46381652621851,0.10697980057638645
22.375,9.170945313986973,1.5707963267948966,1.46381652621851,0.10697980057638645
22.375,9.170945313986973,1.5707963267948966,1.5313835636132664,0.03941276318163012
22.375,9.170945313986973,1.5707963267948966,1.5313835636132664,0.03941276318163012
22.375,9.170945313986973,1.5707963267948966,1.5634776263850338,0.007318700409862711
22.375,9.170945313986973,1.5707963267948966,1.5634776263850338,0.007318700409862711
22.375,9.170945313986973,1.5707963267948966,1.5774971188985007,-0.006700792103604192
22.375,9.170945313986973,1.5707963267948966,1.5774971188985007,-0.006700792103604192
22.375,9.170945313986973,1.5707963267948966,1.5754868736084142,-0.00469054681351766
22.375,9.170945313986973,1.5707963267948966,1.5754868736084142,-0.00469054681351766
22.375,9.170945313986973,1.5707963267948966,1.5740797041889922,-0.0032833773940956767
22.375,9.170945313986973,1.5707963267948966,1.5740797041889922,-0.0032833773940956767
22.375,9.170945313986973,1.5707963267948966,1.5730946872178633,-0.0022983604229667165
22.375,9.170945313986973,1.5707963267948966,1.5730946872178633,-0.0022983604229667165
