current_x,current_y,goal_x,goal_y,distance_error,theta,goal_theta,angle_error
22.375,9.165184928928268,22.37500033341348,1.1250000167638063,8.040184912164468,-1.5707913029912164,-1.5707962853265118,-4.982335295444784e-06
22.375,9.165184928928268,22.37500033341348,1.1250000167638063,8.040184912164468,-1.5707913029912164,-1.5707962853265118,-4.982335295444784e-06
22.375,8.148313306704356,22.37500033341348,1.1250000167638063,7.023313289940558,-1.5707932959329276,-1.5707962793225045,-2.9833895769382224e-06
22.375,8.148313306704356,22.37500033341348,1.1250000167638063,7.023313289940558,-1.5707932959329276,-1.5707962793225045,-2.9833895769382224e-06
22.375,7.149371707662177,22.37500033341348,1.1250000167638063,6.024371690898381,-1.570794489293317,-1.570796271450788,-1.7821574709309118e-06
22.375,7.149371707662177,22.37500033341348,1.1250000167638063,6.024371690898381,-1.570794489293317,-1.570796271450788,-1.7821574709309118e-06
22.375,6.146015173557656,22.37500033341348,1.1250000167638063,5.02101515679386,-1.5707952021590215,-1.5707962603912966,-1.0582322751417905e-06
22.375,6.146015173557656,22.37500033341348,1.1250000167638063,5.02101515679386,-1.5707952021590215,-1.5707962603912966,-1.0582322751417905e-06
22.375,5.019520484613649,22.37500033341348,1.1250000167638063,3.8945204678498566,-1.5707956254535484,-1.5707962411839762,-6.157304277554232e-07
22.375,5.019520484613649,22.37500033341348,1.1250000167638063,3.8945204678498566,-1.5707956254535484,-1.5707962411839762,-6.157304277554232e-07
22.375,4.265516788863583,22.37500033341348,1.1250000167638063,3.1405167720997946,-1.570795871746658,-1.5707962206297315,-3.4888307354208337e-07
22.375,3.7289777567125,22.37500033341348,1.1250000167638063,2.603977739948715,-1.5707960113004205,-1.5707961987548307,-1.8745441021650322e-07
22.375,3.7289777567125,22.37500033341348,1.1250000167638063,2.603977739948715,-1.5707960113004205,-1.5707961987548307,-1.8745441021650322e-07
22.375,3.7289777567125,22.37500033341348,1.1250000167638063,2.603977739948715,-1.5707960113004205,-1.5707961987548307,-1.8745441021650322e-07
22.375000163486924,3.2081802244917195,22.37500033341348,1.1250000167638063,2.0831802077279202,-1.57079608628247,-1.5707962452241533,-1.589416833702728e-07
22.375000163486924,3.2081802244917195,22.37500033341348,1.1250000167638063,2.0831802077279202,-1.57079608628247,-1.5707962452241533,-1.589416833702728e-07
22.375000244609264,2.791542591396457,22.37500033341348,1.1250000167638063,1.666542574632653,-1.5707961498593863,-1.5707962735083987,-1.2364901236239234e-07
22.375000244609264,2.791542591396457,22.37500033341348,1.1250000167638063,1.666542574632653,-1.5707961498593863,-1.5707962735083987,-1.2364901236239234e-07
22.375000309507072,2.4582328065644843,22.37500033341348,1.1250000167638063,1.3332327898006782,-1.5707961993191797,-1.5707963088637376,-1.0954455786915673e-07
22.375000329638404,2.191585232680963,22.37500033341348,1.1250000167638063,1.0665852159171565,-1.57079624313717,-1.5707963232554907,-8.011832064447333e-08
22.375000329638404,2.191585232680963,22.37500033341348,1.1250000167638063,1.0665852159171565,-1.57079624313717,-1.5707963232554907,-8.011832064447333e-08
22.375000345743455,1.9782673746264265,22.37500033341348,1.1250000167638063,0.8532673578626203,-1.5707962751846205,-1.5707963412452015,-6.606058100544487e-08
22.375000345743455,1.9782673746264265,22.37500033341348,1.1250000167638063,0.8532673578626203,-1.5707962751846205,-1.5707963412452015,-6.606058100544487e-08
22.37500035862748,1.8076132528641757,22.37500033341348,1.1250000167638063,0.6826132361003698,-1.5707963016089537,-1.5707963637323576,-6.212340397659943e-08
22.37500035862748,1.8076132528641757,22.37500033341348,1.1250000167638063,0.6826132361003698,-1.5707963016089537,-1.5707963637323576,-6.212340397659943e-08
22.375000368934693,1.6710900841275893,22.37500033341348,1.1250000167638063,0.5460900673637841,-1.5707963264584102,-1.5707963918413295,-6.538291930091589e-08
22.375000368934693,1.6710900841275893,22.37500033341348,1.1250000167638063,0.5460900673637841,-1.5707963264584102,-1.5707963918413295,-6.538291930091589e-08
22.375000364160602,1.561871654534201,22.37500033341348,1.1250000167638063,0.4368716377703958,-1.5707963526116775,-1.570796397175113,-4.456343560832465e-08
22.375000364160602,1.561871654534201,22.37500033341348,1.1250000167638063,0.4368716377703958,-1.5707963526116775,-1.570796397175113,-4.456343560832465e-08
22.375000360341335,1.4744969932101906,22.37500033341348,1.1250000167638063,0.3494969764463853,-1.5707963704371197,-1.570796403842355,-3.340523524464345e-08
22.375000360341335,1.4744969932101906,22.37500033341348,1.1250000167638063,0.3494969764463853,-1.5707963704371197,-1.570796403842355,-3.340523524464345e-08
22.375000357285924,1.4045973316042175,22.37500033341348,1.1250000167638063,0.27959731484041217,-1.5707963837992647,-1.5707964121764098,-2.8377145078195554e-08
22.375000357285924,1.4045973316042175,22.37500033341348,1.1250000167638063,0.27959731484041217,-1.5707963837992647,-1.5707964121764098,-2.8377145078195554e-08
22.375000354841596,1.3486776550237864,22.37500033341348,1.1250000167638063,0.22367763825998113,-1.570796395150166,-1.5707964225939874,-2.744382143760049e-08
22.375000354841596,1.3486776550237864,22.37500033341348,1.1250000167638063,0.22367763825998113,-1.570796395150166,-1.5707964225939874,-2.744382143760049e-08
22.375000352886136,1.30394195692943,22.37500033341348,1.1250000167638063,0.17894194016562465,-1.5707964061277364,-1.5707964356159734,-2.9488236963359782e-08
22.375000352886136,1.30394195692943,22.37500033341348,1.1250000167638063,0.17894194016562465,-1.5707964061277364,-1.5707964356159734,-2.9488236963359782e-08
22.37500035132177,1.2681534321846628,22.37500033341348,1.1250000167638063,0.14315341542085758,-1.570796417923076,-1.570796451893471,-3.39703949414627e-08
22.37500035132177,1.2681534321846628,22.37500033341348,1.1250000167638063,0.14315341542085758,-1.570796417923076,-1.570796451893471,-3.39703949414627e-08
22.375000350070277,1.2395226400175887,22.37500033341348,1.1250000167638063,0.11452262325378358,-1.570796431511286,-1.5707964722403518,-4.072906589769332e-08
22.375000350070277,1.2395226400175887,22.37500033341348,1.1250000167638063,0.11452262325378358,-1.570796431511286,-1.5707964722403518,-4.072906589769332e-08
22.375000350070277,1.2395226400175887,22.37500033341348,1.1250000167638063,0.11452262325378358,-1.570796431511286,-1.5707964722403518,-4.072906589769332e-08
22.375000350070277,1.2395226400175887,22.37500033341348,1.1250000167638063,0.11452262325378358,-1.570796431511286,-1.5707964722403518,-4.072906589769332e-08
22.375000350070277,1.2395226400175887,22.37500033341348,1.1250000167638063,0.11452262325378358,-1.570796431511286,-1.5707964722403518,-4.072906589769332e-08
22.37500034633864,1.216618027871548,22.37500033341348,1.1250000167638063,0.0916180111077425,-1.5707964478029748,-1.5707964678715196,-2.0068544825946333e-08
22.37500034633864,1.216618027871548,22.37500033341348,1.1250000167638063,0.0916180111077425,-1.5707964478029748,-1.5707964678715196,-2.0068544825946333e-08
22.3750003396217,1.1753897437368435,22.37500033341348,1.1250000167638063,0.0503897269730375,-1.5707964721221117,-1.5707964499989366,2.212317506966599e-08
