current_x,current_y,goal_x,goal_y,distance_error,theta,goal_theta,angle_error
22.375,9.172801924020323,22.37500033341348,1.1250000167638063,8.047801907256524,-1.570790931592681,-1.5707962853657604,-5.353773079530555e-06
22.375,9.172801924020323,22.37500033341348,1.1250000167638063,8.047801907256524,-1.570790931592681,-1.5707962853657604,-5.353773079530555e-06
22.375,8.366421496894384,22.37500033341348,1.1250000167638063,7.241421480130586,-1.5707930731100932,-1.5707962807523506,-3.2076422573634744e-06
22.375,8.366421496894384,22.37500033341348,1.1250000167638063,7.241421480130586,-1.5707930731100932,-1.5707962807523506,-3.2076422573634744e-06
22.375,7.626338045565988,22.37500033341348,1.1250000167638063,6.5013380288021905,-1.5707943561718847,-1.5707962755110716,-1.919339186917668e-06
22.375,7.626338045565988,22.37500033341348,1.1250000167638063,6.5013380288021905,-1.5707943561718847,-1.5707962755110716,-1.919339186917668e-06
22.375,6.919696599559153,22.37500033341348,1.1250000167638063,5.794696582795356,-1.5707951239104845,-1.5707962692572022,-1.1453467176902876e-06
22.375,6.919696599559153,22.37500033341348,1.1250000167638063,5.794696582795356,-1.5707951239104845,-1.5707962692572022,-1.1453467176902876e-06
22.375,6.467356429160448,22.37500033341348,1.1250000167638063,5.342356412396652,-1.5707955820509216,-1.5707962643854547,-6.823345330975172e-07
22.375,6.467356429160448,22.37500033341348,1.1250000167638063,5.342356412396652,-1.5707955820509216,-1.5707962643854547,-6.823345330975172e-07
22.375,6.467356429160448,22.37500033341348,1.1250000167638063,5.342356412396652,-1.5707955820509216,-1.5707962643854547,-6.823345330975172e-07
22.375,5.767342196891795,22.37500033341348,1.1250000167638063,4.642342180128,-1.5707958549857748,-1.5707962549747962,-3.9998902146010096e-07
22.375,5.421451257732676,22.37500033341348,1.1250000167638063,4.296451240968882,-1.5707960149819946,-1.5707962491928331,-2.3421083850116986e-07
22.375,5.421451257732676,22.37500033341348,1.1250000167638063,4.296451240968882,-1.5707960149819946,-1.5707962491928331,-2.3421083850116986e-07
22.375,5.421451257732676,22.37500033341348,1.1250000167638063,4.296451240968882,-1.5707960149819946,-1.5707962491928331,-2.3421083850116986e-07
22.375,5.421451257732676,22.37500033341348,1.1250000167638063,4.296451240968882,-1.5707960149819946,-1.5707962491928331,-2.3421083850116986e-07
